Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Bwd Packets/s,SYN Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,Down/Up Ratio,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Active Mean,Active Std,Idle Std,Label
17,1,2,0,828.0,414.0,414.0,0.0,0.0,0.0,828000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,-2125437944,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,2,2,0,956.0,478.0,478.0,0.0,0.0,0.0,478000000.0,1000000.0,2.0,2.0,0.0,0.0,0.0,0,1230,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,908.0,454.0,454.0,0.0,0.0,0.0,908000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,826,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,2,2,0,840.0,420.0,420.0,0.0,0.0,0.0,420000000.0,1000000.0,2.0,2.0,0.0,0.0,0.0,0,40,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,2944.0,1472.0,1472.0,0.0,0.0,0.0,2944000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,2,2,0,826.0,413.0,413.0,0.0,0.0,0.0,413000000.0,1000000.0,2.0,2.0,0.0,0.0,0.0,0,40,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1732.0,866.0,866.0,0.0,0.0,0.0,1732000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,40,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1418.0,709.0,709.0,0.0,0.0,0.0,1418000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,40,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1760.0,880.0,880.0,0.0,0.0,0.0,1760000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,51,2,0,822.0,411.0,411.0,0.0,0.0,0.0,16117647.05882353,39215.68627450981,51.0,51.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1576.0,788.0,788.0,0.0,0.0,0.0,1576000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1196.0,598.0,598.0,0.0,0.0,0.0,1196000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,47,2,0,1156.0,578.0,578.0,0.0,0.0,0.0,24595744.680851065,42553.19148936171,47.0,47.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,2,2,0,956.0,478.0,478.0,0.0,0.0,0.0,478000000.0,1000000.0,2.0,2.0,0.0,0.0,0.0,0,40,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,2,2,0,806.0,403.0,403.0,0.0,0.0,0.0,403000000.0,1000000.0,2.0,2.0,0.0,0.0,0.0,0,40,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,49,2,0,956.0,478.0,478.0,0.0,0.0,0.0,19510204.08163265,40816.32653061225,49.0,49.0,0.0,0.0,0.0,0,-2125437944,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,818.0,409.0,409.0,0.0,0.0,0.0,818000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,1062,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,3,2,0,2944.0,1472.0,1472.0,0.0,0.0,0.0,981333333.3333333,666666.6666666666,3.0,3.0,0.0,0.0,0.0,0,40,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,50,2,0,868.0,434.0,434.0,0.0,0.0,0.0,17360000.0,40000.0,50.0,50.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1714.0,857.0,857.0,0.0,0.0,0.0,1714000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,-2125437944,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,2,2,0,878.0,439.0,439.0,0.0,0.0,0.0,439000000.0,1000000.0,2.0,2.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,892.0,446.0,446.0,0.0,0.0,0.0,892000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,2,2,0,896.0,448.0,448.0,0.0,0.0,0.0,448000000.0,1000000.0,2.0,2.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,988.0,494.0,494.0,0.0,0.0,0.0,988000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,-2125437944,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,966.0,483.0,483.0,0.0,0.0,0.0,966000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1350.0,675.0,675.0,0.0,0.0,0.0,1350000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,2858.0,1429.0,1429.0,0.0,0.0,0.0,2858000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,-2125437944,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,44,2,0,830.0,415.0,415.0,0.0,0.0,0.0,18863636.363636363,45454.545454545456,44.0,44.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,49,2,0,1282.0,641.0,641.0,0.0,0.0,0.0,26163265.30612245,40816.32653061225,49.0,49.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1358.0,679.0,679.0,0.0,0.0,0.0,1358000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,2944,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,810.0,405.0,405.0,0.0,0.0,0.0,810000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,16,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1350.0,675.0,675.0,0.0,0.0,0.0,1350000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,916.0,458.0,458.0,0.0,0.0,0.0,916000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,48,2,0,2192.0,1096.0,1096.0,0.0,0.0,0.0,45666666.66666666,41666.66666666666,48.0,48.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,2382.0,1191.0,1191.0,0.0,0.0,0.0,2382000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,2,2,0,1180.0,590.0,590.0,0.0,0.0,0.0,590000000.0,1000000.0,2.0,2.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1002.0,501.0,501.0,0.0,0.0,0.0,1002000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,47,2,0,876.0,438.0,438.0,0.0,0.0,0.0,18638297.872340426,42553.19148936171,47.0,47.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1110.0,555.0,555.0,0.0,0.0,0.0,1110000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,854.0,427.0,427.0,0.0,0.0,0.0,854000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,2944,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1550.0,775.0,775.0,0.0,0.0,0.0,1550000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,830,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,2,2,0,1044.0,522.0,522.0,0.0,0.0,0.0,522000000.0,1000000.0,2.0,2.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,48,2,0,1542.0,771.0,771.0,0.0,0.0,0.0,32125000.0,41666.66666666666,48.0,48.0,0.0,0.0,0.0,0,914,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1432.0,716.0,716.0,0.0,0.0,0.0,1432000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,-2125437944,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,47,2,0,868.0,434.0,434.0,0.0,0.0,0.0,18468085.10638298,42553.19148936171,47.0,47.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1298.0,649.0,649.0,0.0,0.0,0.0,1298000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,96,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,2,2,0,892.0,446.0,446.0,0.0,0.0,0.0,446000000.0,1000000.0,2.0,2.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,45,2,0,902.0,451.0,451.0,0.0,0.0,0.0,20044444.444444444,44444.444444444445,45.0,45.0,0.0,0.0,0.0,0,-2125437944,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1412.0,706.0,706.0,0.0,0.0,0.0,1412000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,40,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1100.0,550.0,550.0,0.0,0.0,0.0,1100000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,910,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,856.0,428.0,428.0,0.0,0.0,0.0,856000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1264.0,632.0,632.0,0.0,0.0,0.0,1264000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,1228,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1010.0,505.0,505.0,0.0,0.0,0.0,1010000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,16,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,118,4,0,1692.0,423.0,423.0,0.0,0.0,0.0,14338983.050847458,33898.30508474576,39.333332,1.0,0.0,0.0,0.0,0,2612,0,0.0,0,0,0,0,0.0,-1,-1,3,0.0,0.0,0.0,MSSQL
17,1,2,0,1424.0,712.0,712.0,0.0,0.0,0.0,1424000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,48,2,0,898.0,449.0,449.0,0.0,0.0,0.0,18708333.33333333,41666.66666666666,48.0,48.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
0,12344423,8624,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.9391079680273,1430.9056,0.0,7.125814e+06,2.3752712e+06,1.0,0,0,0,0.32403296,0,0,0,0,0.0,-1,-1,0,0.0,0.0,0.0,MSSQL
17,1,2,0,882.0,441.0,441.0,0.0,0.0,0.0,882000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,46,2,0,928.0,464.0,464.0,0.0,0.0,0.0,20173913.04347826,43478.260869565216,46.0,46.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,946.0,473.0,473.0,0.0,0.0,0.0,946000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1836.0,918.0,918.0,0.0,0.0,0.0,1836000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,16,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1924.0,962.0,962.0,0.0,0.0,0.0,1924000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,16,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,45,2,0,958.0,479.0,479.0,0.0,0.0,0.0,21288888.888888888,44444.444444444445,45.0,45.0,0.0,0.0,0.0,0,40,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1378.0,689.0,689.0,0.0,0.0,0.0,1378000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,16,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,50,2,0,1514.0,757.0,757.0,0.0,0.0,0.0,30280000.0,40000.0,50.0,50.0,0.0,0.0,0.0,0,16,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1236.0,618.0,618.0,0.0,0.0,0.0,1236000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,924.0,462.0,462.0,0.0,0.0,0.0,924000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1010.0,505.0,505.0,0.0,0.0,0.0,1010000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,874.0,437.0,437.0,0.0,0.0,0.0,874000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1170.0,585.0,585.0,0.0,0.0,0.0,1170000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,844,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,880.0,440.0,440.0,0.0,0.0,0.0,880000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,16,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,956.0,478.0,478.0,0.0,0.0,0.0,956000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1218.0,609.0,609.0,0.0,0.0,0.0,1218000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,2,2,0,1020.0,510.0,510.0,0.0,0.0,0.0,510000000.0,1000000.0,2.0,2.0,0.0,0.0,0.0,0,40,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,48,2,0,850.0,425.0,425.0,0.0,0.0,0.0,17708333.333333332,41666.66666666666,48.0,48.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,856.0,428.0,428.0,0.0,0.0,0.0,856000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1124.0,562.0,562.0,0.0,0.0,0.0,1124000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,53,2,0,878.0,439.0,439.0,0.0,0.0,0.0,16566037.735849056,37735.84905660377,53.0,53.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,2,2,0,928.0,464.0,464.0,0.0,0.0,0.0,464000000.0,1000000.0,2.0,2.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,2048.0,1024.0,1024.0,0.0,0.0,0.0,2048000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,40,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1672.0,836.0,836.0,0.0,0.0,0.0,1672000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,16,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,866.0,433.0,433.0,0.0,0.0,0.0,866000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,1026,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,846.0,423.0,423.0,0.0,0.0,0.0,846000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,806,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1376.0,688.0,688.0,0.0,0.0,0.0,1376000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1288.0,644.0,644.0,0.0,0.0,0.0,1288000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,16,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1376.0,688.0,688.0,0.0,0.0,0.0,1376000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,854,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,2,2,0,1062.0,531.0,531.0,0.0,0.0,0.0,531000000.0,1000000.0,2.0,2.0,0.0,0.0,0.0,0,914,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1072.0,536.0,536.0,0.0,0.0,0.0,1072000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,856,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,48,2,0,832.0,416.0,416.0,0.0,0.0,0.0,17333333.333333332,41666.66666666666,48.0,48.0,0.0,0.0,0.0,0,2790,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,862.0,431.0,431.0,0.0,0.0,0.0,862000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1306.0,653.0,653.0,0.0,0.0,0.0,1306000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,940.0,470.0,470.0,0.0,0.0,0.0,940000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,40,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,2192.0,1096.0,1096.0,0.0,0.0,0.0,2192000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,40,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,46,2,0,926.0,463.0,463.0,0.0,0.0,0.0,20130434.78260869,43478.260869565216,46.0,46.0,0.0,0.0,0.0,0,40,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,46,2,0,956.0,478.0,478.0,0.0,0.0,0.0,20782608.695652176,43478.260869565216,46.0,46.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,932.0,466.0,466.0,0.0,0.0,0.0,932000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,844.0,422.0,422.0,0.0,0.0,0.0,844000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,-2125437944,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,47,2,0,1160.0,580.0,580.0,0.0,0.0,0.0,24680851.063829787,42553.19148936171,47.0,47.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1130.0,565.0,565.0,0.0,0.0,0.0,1130000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,16,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1116.0,558.0,558.0,0.0,0.0,0.0,1116000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,16,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1250.0,625.0,625.0,0.0,0.0,0.0,1250000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,16,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,50,2,0,1180.0,590.0,590.0,0.0,0.0,0.0,23600000.0,40000.0,50.0,50.0,0.0,0.0,0.0,0,1028,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,49,2,0,1240.0,620.0,620.0,0.0,0.0,0.0,25306122.4489796,40816.32653061225,49.0,49.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1030.0,515.0,515.0,0.0,0.0,0.0,1030000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,888.0,444.0,444.0,0.0,0.0,0.0,888000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,818,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,49,2,0,966.0,483.0,483.0,0.0,0.0,0.0,19714285.71428572,40816.32653061225,49.0,49.0,0.0,0.0,0.0,0,40,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,918.0,459.0,459.0,0.0,0.0,0.0,918000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,-2125437944,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,914.0,457.0,457.0,0.0,0.0,0.0,914000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,838.0,419.0,419.0,0.0,0.0,0.0,838000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,826,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1250.0,625.0,625.0,0.0,0.0,0.0,1250000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,-2125437944,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,812.0,406.0,406.0,0.0,0.0,0.0,812000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,16,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1400.0,700.0,700.0,0.0,0.0,0.0,1400000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,40,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,816.0,408.0,408.0,0.0,0.0,0.0,816000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,914,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,48,2,0,838.0,419.0,419.0,0.0,0.0,0.0,17458333.333333332,41666.66666666666,48.0,48.0,0.0,0.0,0.0,0,-2125437944,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1196.0,598.0,598.0,0.0,0.0,0.0,1196000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,1018.0,509.0,509.0,0.0,0.0,0.0,1018000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,814.0,407.0,407.0,0.0,0.0,0.0,814000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,1040,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,910.0,455.0,455.0,0.0,0.0,0.0,910000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,928,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
17,1,2,0,914.0,457.0,457.0,0.0,0.0,0.0,914000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,2478,0,0.0,0,0,0,0,0.0,-1,-1,1,0.0,0.0,0.0,MSSQL
